,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
187,"non, mais ça impose quand même le fait qu'on est jugé par les autres, que si on dérange",,20,be,1586.0,2339.0
188,non mais le fait que tu sois jugé par les autres impose quand même que se passe-t-il si tu te trompes sur quelque chose,,20,ceb,1591.0,2344.0
189,"non, mais cela montre quand même que vous êtes jugé par les autres si vous gâchez la chose",,20,ny,1592.0,2345.0
190,"non mais ça impose aussi le fait qu'on te juge par les autres, et si tu te trompes",,20,co,1594.0,2348.0
191,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit oui je ne veux pas de Renault Scénic je connais un moyen d'avoir une autre voiture meilleure et moins chère et puis ça vient et puis c'est tout à fait accepté,,1,af,1678.0,2438.0
192,mais par exemple qu'en est-il d'acheter une voiture tout le monde veut acheter une Renault Scénic et il dit bon je ne veux pas de Renault Scénic tu connais un moyen d'avoir une autre voiture meilleure et moins chère et puis il vient et puis il accepte un peu ou beaucoup,,1,sq,1679.0,2439.0
193,"Mais par exemple, oui, pour acheter une voiture, tout le monde veut acheter une Renault Scenic, et il a dit : « Je ne veux pas de Renault Scenic, je connais un autre moyen qui est meilleur et moins cher, et puis ça arrive, et puis c'est très acceptable.""",,1,am,1680.0,2440.0
194,"Mais par exemple, ouais, pour acheter une voiture, tout le monde veut acheter une Renault Scénic et dit bon, je ne veux pas de Renault Scénic, est-ce que je connais un moyen d'avoir une autre voiture qui est meilleure et moins chère et puis elle arrive et puis c'est à peu près accepté",,1,ar,1681.0,2441.0
195,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit ben je ne veux pas de Renault Scénic je connais un moyen d'avoir une autre voiture meilleure et moins chère et puis ça vient et puis c'est tout à fait c'est accepté :,,1,hy,1682.0,2442.0
196,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit eh bien je ne veux pas de Renault Scénic est-ce que je connais un moyen de rendre une autre voiture meilleure et moins chère et il vient et puis il est tout à fait accepté.,,1,az,1683.0,2443.0
197,"mais, par exemple, pour acheter une voiture, tout le monde veut acheter une Renault Scénic, et ils disent : bon, je ne veux pas de Renault Scénic, est-ce que je connais un moyen d'avoir une autre voiture, meilleure et moins chère, et puis arrive, et puis c'est largement accepté",,1,be,1685.0,2445.0
198,mais par exemple oui quand on achète une voiture tout le monde veut acheter une Renault Scénic et il a dit bien je ne veux pas de Renault Scénic est-ce que je connais un moyen d'avoir une autre voiture qui est meilleure et moins chère et puis ça vient et puis c'était bien reçu,,1,ceb,1690.0,2450.0
199,mais par exemple oui lors de l'achat d'une voiture tout le monde veut acheter une Renault Scénic et ils disent bien je ne veux pas de Renault Scénic et je connais un moyen de fabriquer une voiture meilleure et moins chère puis quand elle arrive alors elle est bien reçue.,,1,ny,1691.0,2451.0
200,mais par exemple si tu veux acheter une voiture tout le monde veut acheter une Renault Scénic et dit bon je ne veux pas de Renault Scénic je connais un moyen d'avoir une autre voiture meilleure et moins chère et puis elle arrive et puis c'est tout à fait accepté,,1,co,1693.0,2454.0
201,oui et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent se sentir responsables,,9,af,1779.0,2544.0
202,"Oui, et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent être responsables",,9,am,1780.0,2546.0
203,Oui je pense qu'il y a beaucoup de monde dans cette situation et euh beaucoup de citoyens veulent se sentir responsables,,9,ar,1781.0,2547.0
204,"oui, et je pense qu'il y a beaucoup de gens dans cette situation, et beaucoup de citoyens qui veulent se sentir responsables",,9,hy,1782.0,2548.0
205,"oui, et je pense qu'il y a beaucoup de gens et beaucoup de citoyens qui veulent se sentir responsables dans cette situation",,9,az,1783.0,2549.0
206,"oui, et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent se sentir responsables",,9,be,1785.0,2551.0
207,oui et je pense qu'il y a beaucoup de gens dans cette situation et euh beaucoup de citoyens qui veulent se sentir responsables,,9,ceb,1787.0,2556.0
208,c'est limité oui,,8,af,1827.0,2650.0
209,"limité, oui",,8,hy,1828.0,2654.0
210,limité oui,,8,az,1829.0,2655.0
211,c'est limité comme ça,,8,be,1831.0,2657.0
212,avec des limites oui,,8,ny,1833.0,2663.0
213,parce que c'est un peu de chance avec les capteurs aujourd'hui et l'internet de diffusion on peut enfin savoir exactement si vous acceptez en fonction enfin ici vous savez exactement quelles sont vos activités coopératives ou pas donc par rapport à combien de fois vous avez réservé cette salle combien de fois tu as utilisé cet atelier combien de fois as-tu pris des cours de maths chez ton voisin etc etc après avoir su cela tu as une forme monétaire mais plus sous forme de contribution,,2,af,1854.0,2756.0
214,"parce que c'est un peu de bonheur aujourd'hui avec les capteurs et le streaming internet on peut enfin savoir exactement si vous acceptez en fonction de la finition ici vous savez exactement quelles sont vos activités de coopération ou pas ainsi combien de fois vous avez réservé cette salle, combien de fois avez-vous utilisé cet atelier, combien de fois as-tu pris des cours de maths avec ton voisin, etc, etc. comme tu le sais tu as une forme monétaire mais plus sous forme de contribution",,2,sq,1855.0,2757.0
215,"Parce qu'aujourd'hui, c'est un peu amusant avec les capteurs et nous pouvons savoir exactement si vous avez enfin reçu la diffusion Internet, enfin grâce à ici, vous saurez exactement quelles sont vos activités coopératives ou non, donc depuis combien de temps avez-vous enregistré cette section . Après avoir su combien de fois vous avez utilisé cet atelier et combien de fois vous avez pris des cours de maths avec votre voisin etc. vous disposez d'une forme d'argent mais pas sous forme de contribution.",,2,am,1856.0,2758.0
216,"Car heureusement qu'avec les capteurs et le streaming internet d'aujourd'hui, on peut enfin savoir exactement si vous acceptez en fonction de cela, vous savez exactement quelles sont vos activités collaboratives ou non, et donc en terme de nombre de fois vous avez réservé cette salle combien de fois vous avez utilisé cet atelier combien Une fois vous avez pris des cours de maths avec votre voisin etc. Après avoir su cela vous l'avez sous forme d'argent liquide mais plus sous forme de contribution",,2,ar,1857.0,2759.0
217,"parce qu'aujourd'hui c'est un peu de bonheur avec les capteurs et la diffusion internet on peut enfin savoir exactement si vous acceptez selon vous savez enfin ici quelle est votre activité commune ou pas donc combien de fois avez vous réservé cette salle : Après avoir su combien de fois vous avez utilisé cet atelier, combien de fois vous avez pris des cours de mathématiques avec votre voisin, etc., vous disposez d'une forme d'argent, mais plus sous forme d'investissement.",,2,hy,1858.0,2760.0
218,"parce qu'aujourd'hui c'est un peu de bonheur avec les capteurs et la diffusion Internet, enfin, on peut savoir avec certitude si vous l'acceptez selon ici, vous savez exactement quelles sont vos activités partagées ou pas, donc combien de fois avez-vous réservé cette salle. combien de fois as-tu utilisé cet atelier, combien de fois as-tu pris des cours de mathématiques avec ton voisin, etc. Après le savoir, il y a de l'argent sous forme, mais plus sous forme de cotisations.",,2,az,1859.0,2761.0
219,"parce que c'est un peu de chance avec les capteurs aujourd'hui et l'internet de diffusion nous pouvons enfin savoir avec certitude si vous acceptez selon enfin ici vous savez exactement quelle est votre activité commune ou non donc selon le nombre de fois que vous avez réservé cette salle, comment combien de fois avez-vous utilisé cet atelier, combien de fois avez-vous pris des cours de mathématiques avec votre voisin, etc. etc. après en avoir pris connaissance, vous disposez d'une forme monétaire, mais plus sous forme de contribution",,2,be,1861.0,2763.0
220,parce que c'est un peu amusant avec les capteurs maintenant et la diffusion Internet qu'on saura enfin si vous acceptez en fonction de la fin ici vous savez quelles sont vos activités collaboratives ou pas donc c'est lié à combien de fois avez-vous réservé cette salle combien de fois as-tu utilisé cet atelier combien de fois as-tu pris des cours de maths chez ton voisin etc etc puis tu te rends compte que tu as une forme monétaire mais pas de forme de contribution,,2,ceb,1866.0,2768.0
221,"parce que c'est un peu amusant avec les capteurs de nos jours et avec la diffusion Internet, nous pouvons savoir avec certitude si vous acceptez d'aller jusqu'au bout, ici vous savez exactement quelles sont vos tâches de travail ou non, donc selon combien de fois vous avez réservé cette chambre. Combien de fois avez-vous utilisé ce forum, combien de fois avez-vous étudié les mathématiques avec votre voisin, etc. quand vous savez que vous avez une forme d'argent mais que vous n'avez aucun moyen de le donner ?",,2,ny,1867.0,2769.0
222,parce que c'est un peu de bonheur avec les capteurs aujourd'hui et la diffusion internet on peut enfin savoir exactement si ça accepte selon enfin ici vous savez exactement quelles sont vos activités collaboratives ou pas donc par rapport au nombre de fois que vous avez réservé cette salle. combien de fois as-tu utilisé cet outil combien de fois as-tu pris des cours de maths avec ton voisin etc. après avoir su que tu as une forme monétaire mais plus sous forme de contribution,,2,co,1870.0,2772.0
223,"en fait je repensais aux choses c'était les Mayas leur monnaie était le cacao ils échangeaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable on ne pouvait pas le stocker en réalité donc en réalité et c'est aussi ça qui renforce la culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux aussi mettre en banque ce que tu vois",,17,af,1958.0,2862.0
224,"en fait, j'ai repensé aux choses qui étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était périssable, vous ne pouvez pas le stocker, donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez le vôtre voiture et pas celle de quelqu'un d'autre, c'est parce qu'autant miser sur ce que l'on voit",,17,sq,1959.0,2863.0
225,"En fait, j'y ai repensé, l'argent des Mayas était du cacao, ils échangeaient tout ce qui s'y trouvait, leur argent était du cacao, c'était une chose périssable, on ne pouvait pas vraiment l'accumuler, et cela a renforcé la culture de l'individualisme et c'est ça. Parce que vous pouvez mettre en banque ce que vous voulez, ce que vous voyez, pas votre voiture.",,17,am,1960.0,2864.0
226,"En fait, j'ai repensé aux choses, les Mayas avaient leur monnaie, c'était le cacao, ils y échangeaient tout, leur monnaie était le cacao, et c'était quelque chose qui était périssable et on ne pouvait pas vraiment le stocker, donc en fait, c'est aussi ce qui renforce la culture. d'individualisme et le fait que vous voulez votre voiture et non celle des autres, c'est parce que vous pouvez aussi stocker ce que vous voyez",,17,ar,1961.0,2865.0
227,"En fait, je pensais que la monnaie des Mayas était le cacao, ils y échangeaient tout, leur monnaie était le cacao. Le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre, c'est parce que autant miser sur ce que vous voyez",,17,hy,1962.0,2866.0
228,"En fait, je pensais que la monnaie maya était le cacao, ils ont tout changé là-bas, leur monnaie était le cacao, c'était une chose périssable, on ne peut pas vraiment la stocker, et cela renforce aussi cette culture de l'individualité et non pas la voiture de quelqu'un d'autre, mais la vôtre. voiture si tu ne veux pas, c'est parce que tu peux aussi mettre en banque ce que tu vois",,17,az,1963.0,2867.0
229,"en fait, je me souvenais que c'était les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas vraiment la stocker, donc en fait ça renforce aussi cette culture de l'individualisme et que le Le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pourriez aussi bien mettre en banque ce que vous voyez",,17,be,1965.0,2869.0
230,"en fait j'ai repensé aux choses c'est les Mayas leur monnaie c'est le cacao ils échangeaient tout là bas leur monnaie c'est le cacao c'est quelque chose de périssable qu'on ne peut pas sauver en réalité donc en réalité et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle de quelqu'un d'autre, c'est parce que tu peux compter sur ce que tu vois",,17,ceb,1970.0,2874.0
231,"à la place, j'ai décidé de retourner chez les Mayas, leur argent était du cacao, ils y échangeaient tout, leur argent était du cacao, c'était une chose périssable, on ne peut pas vraiment le sauver, et c'est ce qui renforce l'individualité et le fait que vous voulez votre propre voiture et non celle des autres, et parce que vous pouvez aussi mettre en banque ce que vous voyez",,17,ny,1971.0,2875.0
