,PAROLES,Dimension Dialogique,Domaine,Langue
129,"Enfin, si on se prête des choses pour garder la trace de l'objet, comme j'ai prêté un tel, si quelqu'un a besoin d'un tel, cela résoudra le problème de savoir où il se trouve, qui l'a, etc.",Arg_value,confiance,ka
130,"Enfin, quand on se prête des choses, l'objet peut être suivi, tout comme je l'ai prêté à tel ou tel. Donc si quelqu’un en a besoin pour le prêter à tel ou tel, cela résout le problème de savoir où il se trouve, qui l’a, etc.",Arg_value,confiance,de
131,"enfin, si on se prête des choses, l'objet peut être suivi comme je l'ai prêté à untel, si quelqu'un en a besoin pour le prêter à untel, cela résout le problème de savoir où il se trouve, qui l'a etc. etc. .",Arg_value,confiance,el
132,Enfin si on se prête des choses qu'on peut tracer comme je l'ai prêté et donc si quelqu'un en a besoin il le lui prête donc ça résout le problème de savoir où il l'a et ainsi de suite.,Arg_value,confiance,gu
133,"enfin si on emprunte autre chose que l'objet peut suivre comme je l'ai emprunté à tel et tel si quelqu'un en a besoin, emprunte-le à tel et tel cela résout le problème de savoir où il est qui l'a etc.",Arg_value,confiance,ht
134,"Au final, si on se prête quelque chose qui peut être traqué comme je l'ai emprunté et ainsi de suite, si quelqu'un en a besoin, donnez-le-lui, donc cela résout le problème de savoir où il est, qui l'a, etc. .",Arg_value,confiance,ha
135,Enfin si on donne quelque chose à quelqu'un la chose peut être regardée comme je lui ai donné et donc si quelqu'un veut le lui donner et donc résoudre le problème de savoir où est la chose à qui la possède etc.,Arg_value,confiance,haw
136,Enfin si on se prête des choses qu'on peut suivre l'objet comme je l'ai prêté tel et tel si quelqu'un en a besoin de le prêter tel et tel cela résout le problème de savoir où il est et qui l'a etc.,Arg_value,confiance,he
137,"En fin de compte, si nous nous prêtons des choses de telle sorte que l'objet puisse être retracé comme je l'ai prêté à tel ou tel, si quelqu'un a besoin de le prêter à tel ou tel, alors cela résout le problème de savoir où il se trouve, qui l'a. ça etc.",Arg_value,confiance,hi
138,"En fin de compte, si nous prêtons un autre objet, l'objet peut être suivi comme je l'ai emprunté, et si quelqu'un en a besoin, empruntez-le et résolvez le problème de savoir de qui il s'agit, etc.",Arg_value,confiance,hmn
139,"enfin, si on se prête des choses pour que l'objet puisse être suivi, comme j'ai prêté ceci et cela, si quelqu'un en a besoin pour lui prêter ceci et cela, cela résout le problème de savoir où il est, qui l'a, etc.",Arg_value,confiance,hu
140,"enfin, si nous nous prêtons des choses, l'objet peut être retracé comme si je l'avais prêté à tel ou tel, si quelqu'un en a besoin pour le prêter à tel ou tel, cela résout le problème de savoir où il se trouve, à qui il appartient, etc.",Arg_value,confiance,is
141,"à la fin si on se prête quelque chose et quelque chose peut suivre comme je le prête tel et tel si quelqu'un le veut, prêtez-le ainsi en résolvant le problème de savoir où est qui l'a etc.",Arg_value,confiance,ig
142,"Enfin, si on se prête des choses alors les objets peuvent être suivis comme je les prête à un tel, si quelqu'un en a besoin, alors le prête à un tel, cela résout le problème de savoir où qui l'a, etc.",Arg_value,confiance,id
143,enfin si on se prête des choses l'objet peut être suivi comme je le lui ai prêté et donc si quelqu'un a besoin de le lui prêter comme ça et de cette façon le problème est résolu sachez où il est qui il est etc.,Arg_value,confiance,ga
144,enfin si on se prête des choses qu'on puisse retrouver la trace de l'objet comme je l'ai prêté à tel et tel si quelqu'un en a besoin prêtez-le à tel et tel cela résout le problème de savoir où est la personne qui l'a etc.,Arg_value,confiance,it
145,"Enfin, si on se prête des choses, comme je l'ai prêté à un tel, nous pouvons suivre l'objet, donc si quelqu'un en a besoin, il peut le prêter à un tel, pour qu'il sache où il se trouve. est , cela résout également des problèmes tels que savoir qui l'a.",Arg_value,confiance,ja
146,"Enfin, si on prête quelque chose qui peut être suivi comme je le prête sur commande et sur commande si quelqu'un a besoin de le prêter sur commande et sur commande cela résout le problème de savoir où il est le propriétaire etc.",Arg_value,confiance,jw
147,"Enfin, si nous nous prêtons, nous pouvons suivre l'objet tel que je l'ai donné et le prêter à quelqu'un qui en a besoin et cela résout le problème de savoir qui l'a.",Arg_value,confiance,kn
148,"enfin, si on se prête l'un à l'autre, l'objet peut être suivi comme si je l'avais prêté de cette façon, ce qui résout le problème de savoir à qui il appartient s'il faut le prêter à quelqu'un, etc.",Arg_value,confiance,kk
149,"Enfin, si nous nous prêtons, l'objet peut suivre comme je prête, et s'ils le sont, prêter est le seul moyen de résoudre le problème de savoir qui a quoi et ainsi de suite.",Arg_value,confiance,km
150,"Enfin, se prêter des objets qui vous permettent de les suivre comme je les ai prêtés résout le problème de savoir qui les possède si quelqu'un en a besoin pour vous les prêter.",Arg_value,confiance,ko
151,enfin si on se prête des choses qu'on peut tracer comme j'ai prêté tel et tel si quelqu'un en a besoin et donc le problème de savoir où c'est et ainsi de suite.,Arg_value,confiance,ku
152,"enfin si on se prête l'un à l'autre, l'objet peut être suivi comme si je le prêtais à un tel, ce qui résout le problème de savoir qui l'a si quelqu'un a besoin de le prêter à un tel, etc.",Arg_value,confiance,ky
153,Enfin si on se prête des choses qui peuvent être traçables comme je les prête et donc si quelqu'un veut les prêter pour résoudre le problème de savoir où c'est et qui l'a et ainsi de suite.,Arg_value,confiance,lo
154,"Enfin, si quelqu'un peut prêter à un tel, comme je l'ai prêté à un tel, si quelqu'un a besoin de prêter à un tel, cela résout le problème de savoir où il se trouve, qui l'a, etc.",Arg_value,confiance,la
155,"enfin, si on se prête des choses, l'objet peut être suivi, comme je l'ai prêté de toute façon, si quelqu'un en a besoin pour le prêter de toute façon, cela résout le problème de savoir où il se trouve, qui l'a, etc.",Arg_value,confiance,lv
156,"enfin, si on se prête des choses traçables, comme je l'ai prêté à un tel, si quelqu'un a besoin de le prêter à un tel, cela résoudrait le problème de savoir où il se trouve, qui l'a ça, etc.",Arg_value,confiance,lt
157,"enfin si on se prête des choses que l'objet peut suivre comme je l'ai emprunté tel ou tel, quand quelqu'un en a besoin pour le prêter tel ou tel cela résout le problème de savoir où il est qui l'a etc.",Arg_value,confiance,lb
158,"enfin, si nous nous prêtons des choses, l'article peut être suivi comme je l'ai prêté à untel si quelqu'un a besoin de l'emprunter à untel, cela résout le problème de savoir où il se trouve, qui l'a, etc.",Arg_value,confiance,mk
159,"Enfin, si vous prêtez de l'argent, vous pouvez suivre l'objet comme je l'ai prêté afin que si quelqu'un en a besoin, le prêter à ceci et à cela, puis résoudre le problème de savoir où il se trouve, etc.",Arg_value,confiance,mg
160,enfin si on se prête des choses ces objets peuvent être traqués comme je le prête à tel et tel si quelqu'un en a besoin pour le prêter à tel et tel pour résoudre le problème de savoir où se trouve à qui il appartient etc.,Arg_value,confiance,ms
161,"Enfin, si nous nous prêtons mutuellement, je peux suivre l'objet au fur et à mesure que je l'ai prêté, de sorte que si quelqu'un en a besoin, il puisse être prêté, résolvant ainsi le problème de savoir où il se trouve.",Arg_value,confiance,ml
162,enfin si on se prête des choses l'objet peut être retracé comme vous l'avez prêté à tel et tel si quelqu'un en a besoin prêtez-le à tel et tel ce qui résout le problème de savoir où il se trouve qui l'a etc.,Arg_value,confiance,mt
163,arrêter de se prêter de l'argent et être capable de suivre la propriété comme j'ai prêté à untel si quelqu'un veut prêter de l'argent à untel et résoudre le problème de savoir où il se trouve lui et les autres.,Arg_value,confiance,mi
164,"Enfin, si nous nous prêtons des choses de telle sorte que l'article puisse être suivi comme je l'ai prêté, cela résout ainsi le problème de savoir qui l'a si quelqu'un a besoin de le prêter, etc.",Arg_value,confiance,mr
165,"Enfin, si on se le prête, on peut contrôler l'objet comme je l'ai prêté à telle ou telle personne, et s'il faut le prêter à quelqu'un, on résout le problème de qui l'a, etc.",Arg_value,confiance,mn
166,"Enfin, si nous nous prêtons quelque chose qui peut être suivi comme si nous l'empruntions, nous pouvons résoudre le problème de savoir qui et où il se trouve si quelqu'un a besoin de l'emprunter.",Arg_value,confiance,my
167,"Enfin, si nous nous prêtons des choses, l'objet peut être suivi comme je l'ai prêté et donc si quelqu'un a besoin de le prêter, cela résout le problème de savoir où il se trouve.",Arg_value,confiance,ne
168,"enfin, si nous nous prêtons des choses, l'objet peut être suivi comme je l'ai prêté à tel ou tel, si quelqu'un en a besoin pour le prêter à tel ou tel, cela résout le problème de savoir où il se trouve, qui l'a, etc.",Arg_value,confiance,no
169,"Enfin, si nous nous prêtons cet article, nous pouvons le suivre comme je l'ai prêté, donc si quelqu'un a besoin de le prêter, cela résout le problème de savoir de qui il s'agit.",Arg_value,confiance,or
170,"Enfin, si nous nous prêtons des choses qui peuvent être suivies comme je les ai prêtées et ainsi de suite, si quelqu'un en a besoin, prêtez-le-lui pour savoir où il se trouve, qui l'a, etc.",Arg_value,confiance,ps
171,"Enfin, si on se prête des choses traçables, comme je l'ai prêté à un tel, si quelqu'un en a besoin pour le prêter à un tel, le problème est de savoir où il se trouve et où il se trouve. sur.",Arg_value,confiance,fa
