,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
178,"Une petite unité héritée que vous n’utilisez pas, voyez-vous, est plus qu’une rationalisation.",2,,hy,1637.0,1912.0
179,"Un peu de mutualisation du patrimoine inutilisé, voyez-vous, c'est plus qu'un rationnement.",2,,eu,1639.0,1914.0
180,"un peu de mise en commun d'un héritage dont on ne se sert pas, vous savez, c'est plus qu'un rationnement.",2,,be,1640.0,1915.0
181,"Un peu de mise en commun de traditions qu'on n'utilise pas, voyez-vous, c'est plus qu'un rationnement.",2,,bn,1641.0,1916.0
182,"une petite mise en commun d'objets de famille dont on ne se sert pas, voyez-vous, c'est plus qu'un rationnement.",2,,bs,1642.0,1917.0
183,"une petite mise en commun d'un héritage dont on ne se sert pas, voyez-vous, c'est plus qu'une allocation.",2,,bg,1643.0,1918.0
184,"ok, mais si vous avez des réservations, il n'y a pas de problèmes",1,,af,1730.0,2014.0
185,"ok, mais si vous avez des réservations, pas de problème",1,,sq,1731.0,2015.0
186,"OK, mais s'il y a des réservations, il n'y a pas de problèmes",1,,am,1732.0,2016.0
187,"Ok mais si vous avez des réservations, pas de problème",1,,ar,1733.0,2017.0
188,"ok mais si vous avez des réservations, il n'y a pas de problème",1,,eu,1735.0,2020.0
189,Ok mais pas de problème si vous avez une réservation,1,,bn,1736.0,2022.0
190,oui et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent se sentir responsables,2,,af,1769.0,2120.0
191,"Oui, et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent être responsables",2,,am,1770.0,2122.0
192,Oui je pense qu'il y a beaucoup de monde dans cette situation et euh beaucoup de citoyens veulent se sentir responsables,2,,ar,1771.0,2123.0
193,"oui, et je pense qu'il y a beaucoup de gens dans cette situation, et beaucoup de citoyens qui veulent se sentir responsables",2,,hy,1772.0,2124.0
194,"Oui, et je pense qu'il y a beaucoup de personnes dans cette situation et beaucoup de citoyens qui veulent se sentir responsables",2,,eu,1774.0,2126.0
195,"oui, et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent se sentir responsables",2,,be,1775.0,2127.0
196,Ouais et je pense qu'il y a beaucoup de gens dans cette situation et euh beaucoup de citoyens qui veulent se sentir responsables,2,,bn,1776.0,2128.0
197,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses mais elles ne leur appartiennent pas, elles ne leur appartiennent pas, elles sont la propriété de tous.",2,,af,1817.0,2226.0
198,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses mais ce n'est pas à eux, ils ne les ont pas, c'est la propriété de chacun.",2,,sq,1818.0,2227.0
199,"C'est comme les moines, par exemple les moines bouddhistes, ils ont des choses mais ce n'est pas à eux, ce n'est pas à eux, c'est vrai qu'ils appartiennent à tout le monde.",2,,am,1819.0,2228.0
200,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses mais ça ne leur appartient pas, ça ne leur appartient pas, c'est la propriété de tout le monde.",2,,ar,1820.0,2229.0
201,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai, ils ont des choses, mais ça ne leur appartient pas, ça ne leur appartient pas, c'est la propriété de chacun.",2,,hy,1821.0,2230.0
202,"C'est pareil aux moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses mais elles ne leur appartiennent pas, ils n'en sont pas propriétaires, ils sont la propriété de tous.",2,,eu,1823.0,2232.0
203,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses, mais ça ne leur appartient pas, ça ne leur appartient pas, c'est la propriété de tout le monde.",2,,be,1824.0,2233.0
204,"C'est un peu comme les moines, les moines bouddhistes par exemple, c'est vrai qu'ils ont des choses mais ça ne leur appartient pas, ça ne leur appartient pas, c'est la propriété de chacun.",2,,bn,1825.0,2234.0
205,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses mais ça ne leur appartient pas, ça ne leur appartient pas, c'est la propriété de chacun.",2,,bs,1826.0,2235.0
206,"C'est un peu comme les moines, par exemple les moines bouddhistes, c'est vrai qu'ils ont des choses, mais ce n'est pas à eux, ça ne leur appartient pas, c'est la propriété de chacun.",2,,bg,1827.0,2236.0
207,car sinon il reste que tu peux être systématiquement dans l'opposition parce qu'il n'y a rien qui te convient mais après tu y réfléchis et tu attendras que d'autres trouvent une solution qui te convient,2,,af,1889.0,2332.0
208,"car au contraire, il reste que vous pouvez systématiquement être dans l'opposition parce qu'il n'y a rien qui vous convient, mais ensuite vous réfléchissez et attendez que les autres trouvent une solution qui vous convient.",2,,sq,1890.0,2333.0
209,"Parce que sinon, vous pourrez être stratégiquement compétitif car il n’y a rien qui vous convient, alors vous y réfléchissez et attendez que les autres vous proposent une solution qui vous convient.",2,,am,1891.0,2334.0
210,Car sinon il reste que vous pouvez être systématiquement dans l'opposition parce que rien ne vous convient mais après vous y réfléchissez et vous attendrez que d'autres trouvent une solution qui vous convient.,2,,ar,1892.0,2335.0
211,"car sinon il reste que tu peux être systématiquement oppositionnel parce qu'il n'y a rien qui te convient, mais après tu réfléchis et tu attends que les autres trouvent une solution qui te convient.",2,,hy,1893.0,2336.0
212,"car sinon il reste que tu peux être systématiquement dans l'opposition parce qu'il n'y a rien qui te convient, mais après tu réfléchis et tu attends que les autres trouvent une solution à ta place",2,,eu,1895.0,2338.0
213,"parce que sinon ce qui reste c'est que tu peux systématiquement être dans l'opposition parce que rien ne te convient, mais après tu y réfléchis et tu attendras que les autres trouvent une solution qui te convient",2,,be,1896.0,2339.0
214,Car sinon il reste que vous pouvez être systématiquement en conflit car il n'y a rien qui vous convient mais ensuite vous y réfléchissez et vous attendez que les autres trouvent une solution qui vous convient.,2,,bn,1897.0,2340.0
215,"car sinon il reste que tu peux systématiquement être dans l'opposition parce qu'il n'y a rien qui te convient, mais après tu réfléchis et tu attends que les autres trouvent une solution qui te convient",2,,bs,1898.0,2341.0
216,"car sinon il reste que tu peux systématiquement être dans l'opposition parce qu'il n'y a rien qui te convient, mais après tu y réfléchis et tu attendras que d'autres trouvent une solution qui te convient",2,,bg,1899.0,2342.0
217,"ok, mais si vous avez des réservations, il n'y a pas de problèmes",1,,af,1988.0,2438.0
218,"ok, mais si vous avez des réservations, pas de problème",1,,sq,1989.0,2439.0
219,"OK, mais s'il y a des réservations, il n'y a pas de problèmes",1,,am,1990.0,2440.0
220,"Ok mais si vous avez des réservations, pas de problème",1,,ar,1991.0,2441.0
221,"ok mais si vous avez des réservations, il n'y a pas de problème",1,,eu,1993.0,2444.0
222,Ok mais pas de problème si vous avez une réservation,1,,bn,1994.0,2446.0
223,mais après je veux dire après c'est après si tu veux pas bouger et tu ne veux pas aller à l'atelier tu ne le fais pas tu vois,2,,af,2027.0,2544.0
224,mais ensuite je veux dire le prochain est le suivant si tu ne veux pas bouger et que tu ne veux pas aller à l'atelier tu ne le fais pas tu vois,2,,sq,2028.0,2545.0
225,"Mais d'ici là, je veux dire plus tard, si tu ne veux pas bouger et aller à l'atelier, tu ne le fais pas.",2,,am,2029.0,2546.0
226,"Mais après je veux dire qu'après, si tu ne veux pas bouger et que tu ne veux pas aller à l'atelier, ne le fais pas tu vois",2,,ar,2030.0,2547.0
227,"mais alors je veux dire, si tu ne veux pas bouger et que tu ne veux pas aller à l'atelier, tu ne le fais pas tu vois",2,,hy,2031.0,2548.0
228,mais après je veux dire alors plus tard si tu ne veux pas bouger et si tu ne veux pas aller à l'atelier tu ne le fais pas tu vois,2,,eu,2033.0,2550.0
229,"mais après je veux dire après, c'est après, si tu ne veux pas bouger et que tu ne veux pas aller à l'atelier, tu le fais pas, tu vois",2,,be,2034.0,2551.0
230,"Mais je veux dire, si vous ne voulez pas bouger et que vous ne voulez pas aller à l'atelier, vous ne le faites pas.",2,,bn,2035.0,2552.0
231,"mais après je veux dire après, c'est après, si tu ne veux pas bouger et que tu ne veux pas aller à l'atelier, ne le fais pas, tu vois",2,,bs,2036.0,2553.0
232,mais après je veux dire après c'est après si tu ne veux pas bouger et que tu ne veux pas aller à l'atelier tu vois pas,2,,bg,2037.0,2554.0
233,"bien sûr, mais justement pour qu'il n'y ait pas ces différences, il y aurait l'éolienne qui serait là pour combler le manque du panneau solaire.",1,,af,2121.0,2650.0
234,"bien sûr, mais justement pour ne pas avoir ces différences ce serait l'éolienne qui serait là pour combler le manque du panneau solaire en fait.",1,,sq,2122.0,2651.0
235,"Bien sûr, si ces différences ne sont pas là, le parc éolien peut être là, qui sera là pour combler le manque de panneaux solaires.",1,,am,2123.0,2652.0
236,"Bien sûr mais spécifiquement, pour qu'il n'y ait pas ces différences, il y aura des éoliennes qui seront là pour combler le manque de panneaux solaires.",1,,ar,2124.0,2653.0
237,"bien sûr, mais juste pour que ces différences n'existent pas, il y aura une éolienne qui devrait compenser l'absence de panneau solaire en réalité.",1,,hy,2125.0,2654.0
238,"bien sûr, mais justement pour éviter ces différences, il y aurait une éolienne qui serait là pour combler le manque du panneau solaire.",1,,eu,2127.0,2656.0
239,"bien sûr, mais justement pour éviter ces différences, il y aurait une éolienne pour pallier l'absence de panneau solaire",1,,be,2128.0,2657.0
240,"Bien sûr, mais justement pour que ces différences n'existent pas, il y aura des éoliennes qui compenseront le manque de panneaux solaires.",1,,bn,2129.0,2658.0
241,"bien sûr, mais justement s'il n'y avait pas de telles différences, il y aurait une éolienne qui serait là pour combler le manque de panneau solaire en fait",1,,bs,2130.0,2659.0
242,"bien sûr, mais juste pour ne pas avoir ces différences, il y aura une éolienne qui sera là pour combler le manque du panneau solaire en fait",1,,bg,2131.0,2660.0
243,"sachant que tout le monde peut utiliser un maximum de pièces par jour, donc par exemple aujourd'hui je dois faire des courses en voiture ou conduire à la salle de sport pendant une heure ou bricoler dans l'atelier sachant que j'ai par exemple 50 pièces par jour à utiliser personnellement et la voiture me coûtera 25 pièces le vélo 15 la réservation d'outils de bricolage 15 il ne me sera pas possible de tout faire ce jour-là",1,,af,2222.0,2756.0
244,"sachant que tout le monde peut utiliser un nombre maximum de pièces par jour, donc par exemple je dois faire des courses en voiture aujourd'hui ou aller à la salle de sport à vélo pendant une heure ou bricoler à l'atelier sachant par exemple que j'ai 50 pièces par jour pour mon usage personnel et la voiture me coûtera 25 pièces le vélo 15 réservation d'outils de bricolage 15 Je ne pourrai pas tout faire ce jour-là",1,,sq,2223.0,2757.0
245,"Sachant que tout le monde utilise le nombre maximum de pièces par jour, par exemple aujourd'hui je dois aller faire des courses pour une voiture ou faire du vélo pendant une heure à la salle de sport ou à l'atelier, par exemple, je sais que j'ai 50 centimes par jour pour mes dépenses personnelles l'usage et la voiture me coûtera 25 centimes, je ne peux rien faire.",1,,am,2224.0,2758.0
246,"Sachant qu'une personne peut utiliser le nombre maximum de pièces par jour, donc par exemple je dois faire du shopping en voiture aujourd'hui ou aller à la salle de sport en vélo pendant une heure ou m'amuser dans l'atelier sachant par exemple que j'ai 50 pièces par jour à utiliser Personnellement, la voiture me coûtera 25 pièces et le vélo 15. Livre Outils de bricolage 15. Il ne me sera pas possible de tout faire ce jour-là.",1,,ar,2225.0,2759.0
247,"sachant que chaque personne peut utiliser un nombre maximum de pièces par jour, donc par exemple je devrais faire des courses en voiture aujourd'hui ou faire du vélo pendant une heure pour aller à la salle de sport ou travailler dans un atelier, sachant par exemple que j'ai 50 pièces par jour pour mon usage personnel utiliser et la voiture me donnera le vélo coûtera 25 pièces 15 réparer les outils de bricolage 15 il ne me sera pas possible de tout faire ce jour-là",1,,hy,2226.0,2760.0
248,"sachant que tout le monde peut utiliser un maximum de pièces par jour, donc par exemple aujourd'hui je dois faire mes courses en voiture ou à vélo jusqu'à la salle de sport pendant une heure ou les couper à l'atelier, par exemple j'ai 50 pièces par jour pour mon usage personnel et les voitures me coûteront 25 pièces et un vélo 15 Réservation d'outils de bricolage 15 Je ne pourrai pas tout faire ce jour-là",1,,eu,2228.0,2762.0
249,"sachant que tout le monde peut utiliser un maximum de pièces par jour, donc par exemple j'ai besoin d'aller faire du shopping en voiture aujourd'hui, ou de faire une heure à vélo jusqu'à la salle de sport, ou de bricoler à l'atelier, sachant par exemple que j'en ai 50 pièces par jour pour un usage personnel et la voiture me coûtera 25 pièces vélo 15 réservation outils de bricolage 15 Je ne pourrai pas tout faire ce jour-là",1,,be,2229.0,2763.0
